Qobs,Precipitation,Peff,Qmean,Qinf_2_5,Qsup_97_5
4.22,0.3,0.0,3.68383061659798,3.1888413538509797,4.379255475675147
4.054,5.7,5.140000000000001,2.8257286975814475,2.3078252821750156,3.641869496617597
3.988,11.9,11.32,2.551968414068869,2.142671050263911,3.158329368599591
8.009,13.6,13.02,3.2381517137492164,2.905400263096775,3.7505681436414515
7.643,12.5,11.92,4.292105699924669,3.908915370851026,4.677011006723415
7.842,4.2,3.62,5.224009955469189,4.727497650204545,5.705586629400009
5.616,0.6,0.030000000000000027,5.056082316627193,4.328719656843836,5.764452365815926
7.743,21.4,20.83,4.122711769794349,3.520131988667981,4.934080732118983
11.631,16.3,15.73,5.348828713103223,4.994173813888057,5.925108171678188
10.667,1.5,0.94,6.593375120369503,6.115535512666455,7.210079781801358
6.978,2.0,1.44,6.022035905393615,5.275858794825458,6.859796985553607
5.915,0.1,0.0,4.947044925648459,4.326414768676798,5.991127979165142
5.018,3.9,3.37,3.691797145229111,3.0456730037271837,4.796705615789555
4.818,0.2,0.0,2.9561934213619665,2.388703716744918,3.9185095339953473
4.32,0.0,0.0,2.1461155646439734,1.636397780284763,3.0178387908916826
3.822,0.0,0.0,1.4655523268849853,1.058420541160481,2.163243689924257
3.556,2.9,2.4,0.9395125428556261,0.6175625118771984,1.4934485192126583
3.589,1.9,1.4,0.8405185520225478,0.6233902493736329,1.250318160929004
3.323,10.6,10.11,0.780901954390068,0.6184155091198014,1.0645810532394142
7.377,15.2,14.709999999999999,1.7051333684989864,1.5566465328666532,1.831524704317366
8.64,0.0,0.0,3.309675992150168,3.09324104351434,3.5411932698362523
4.852,3.1,2.62,3.2513944844782663,2.9096029789279805,3.605454611557496
4.386,0.4,0.0,2.9276077926468473,2.595169927327044,3.3360887719480266
4.021,0.0,0.0,2.2711240164694853,1.9273473559585228,2.7228174187768475
3.622,0.0,0.0,1.6273364533059453,1.297647005112241,2.1178927760815798
3.423,0.0,0.0,1.0762796140758448,0.8000800163306583,1.4904145582768271
3.257,0.0,0.0,0.6769955123614707,0.4548345584607777,1.0213442864227382
3.057,0.0,0.0,0.40381940725658466,0.22979457327468994,0.6623784041902355
2.841,0.0,0.0,0.23015971641742924,0.10967893766119664,0.4348915132055691
2.675,0.0,0.0,0.12541447886176207,0.049571592118971865,0.2765569949452268
2.442,0.0,0.0,0.06349737526486393,0.021462515285317892,0.14256374636454297
2.409,0.0,0.0,0.031659827086382215,0.008539799553889003,0.08359338552125725
