date,flow_obs,flow_sim,precipitation_mean,tmin_mean,tmax_mean
2012-05-18,0.401,0.33,0.002,-3.59,13.813
2012-05-19,0.381,0.316,0.001,-3.67,14.338
2012-05-20,0.356,0.305,0.05,-3.073,14.004
2012-05-21,0.344,0.296,0.111,-3.566,14.169
2012-05-22,0.336,0.288,0.115,-2.883,13.812
2012-05-23,0.333,0.28,0.06,-3.269,13.835
2012-05-24,0.322,0.276,0.077,-2.805,14.128
2012-05-25,0.302,0.27,0.0,-5.164,13.531
2012-05-26,0.305,0.268,0.0,-7.314,14.406
2012-05-27,0.305,0.266,0.0,-8.09,15.067
2012-05-28,0.28,0.26,0.0,-8.135,15.255
2012-05-29,0.269,0.252,0.0,-7.797,14.797
2012-05-30,0.264,0.243,0.013,-6.924,14.284
2012-05-31,0.272,0.236,0.001,-6.069,14.112
2012-06-01,0.272,0.23,0.049,-6.625,14.77
2012-06-02,0.26,0.222,0.0,-5.982,14.583
2012-06-03,0.26,0.215,0.14,-7.615,14.731
2012-06-04,0.249,0.21,0.125,-7.237,14.452
2012-06-05,0.238,0.203,0.277,-7.442,13.786
2012-06-06,0.238,0.199,0.454,-3.898,12.557
2012-06-07,0.215,0.196,0.367,-1.638,11.584
2012-06-08,0.215,0.193,0.168,-1.941,12.189
2012-06-09,0.204,0.197,0.017,-3.876,11.696
2012-06-10,0.204,0.203,0.001,-5.487,13.073
2012-06-11,0.204,0.212,0.0,-4.623,12.582
2012-06-12,,0.214,0.005,-7.178,12.707
2012-06-13,0.193,0.211,0.005,-7.467,13.048
2012-06-14,0.193,0.201,0.004,-6.899,13.007
2012-06-15,0.193,0.19,0.005,-6.796,13.627
2012-06-16,0.171,0.179,0.072,-6.638,14.312
2012-06-17,0.171,0.169,0.234,-5.923,14.862
2012-06-18,0.159,0.161,0.08,-6.941,15.897
2012-06-19,0.148,0.158,0.307,-5.406,15.258
2012-06-20,0.148,0.153,0.267,-6.241,15.215
2012-06-21,0.137,0.151,0.106,-7.549,14.431
2012-06-22,0.137,0.148,0.112,-7.859,14.672
2012-06-23,0.137,0.147,0.0,-6.493,13.875
2012-06-24,0.126,0.145,0.011,-4.305,13.079
2012-06-25,0.126,0.145,0.05,-7.352,13.051
2012-06-26,0.115,0.143,0.009,-6.632,12.69
2012-06-27,0.115,0.141,0.062,-5.871,13.878
2012-06-28,0.115,0.138,0.003,-7.348,14.516
2012-06-29,,0.135,0.025,-8.435,14.518
2012-06-30,0.114,0.133,0.078,-8.764,14.535
2012-07-01,0.112,0.137,0.022,-7.537,14.171
2012-07-02,0.112,0.134,0.001,-7.53,14.355
2012-07-03,0.112,0.13,0.015,-7.681,13.754
2012-07-04,0.111,0.126,0.114,-6.783,13.515
2012-07-05,0.109,0.122,0.21,-6.504,13.467
2012-07-06,0.108,0.118,0.113,-6.448,13.253
2012-07-07,0.108,0.116,0.432,-5.536,12.409
2012-07-08,0.096,0.115,0.136,-1.795,10.836
2012-07-09,0.106,0.115,0.0,-5.95,13.913
2012-07-10,0.106,0.117,0.017,-7.958,14.978
2012-07-11,0.106,0.118,0.0,-8.173,15.127
2012-07-12,0.105,0.119,0.054,-7.786,15.677
2012-07-13,0.105,0.117,0.0,-7.36,15.586
2012-07-14,0.103,0.113,0.001,-7.249,15.48
2012-07-15,0.103,0.11,0.049,-7.283,15.604
2012-07-16,0.103,0.106,0.105,-7.987,14.519
2012-07-17,0.102,0.103,0.003,-10.361,13.389
2012-07-18,0.102,0.102,0.0,-10.26,13.629
2012-07-19,0.101,0.1,0.0,-9.898,13.076
2012-07-20,0.101,0.099,0.007,-11.575,14.016
2012-07-21,0.099,0.096,0.0,-10.422,15.099
2012-07-22,0.099,0.095,0.001,-9.384,15.3
2012-07-23,0.099,0.093,0.001,-8.041,15.272
2012-07-24,0.098,0.092,0.001,-8.075,14.923
2012-07-25,0.096,0.091,0.022,-7.752,14.543
2012-07-26,0.095,0.09,0.044,-6.21,14.195
2012-07-27,0.095,0.09,0.005,-6.107,14.157
2012-07-28,0.093,0.089,0.027,-5.009,13.98
2012-07-29,0.092,0.089,0.092,-6.337,14.78
2012-07-30,0.092,0.087,0.095,-4.679,12.689
2012-07-31,0.092,0.087,0.0,-5.806,14.642
2012-08-01,,0.082,0.001,-6.771,15.241
2012-08-02,,0.082,0.066,-6.509,16.076
2012-08-03,,0.081,0.011,-6.238,15.828
2012-08-04,,0.08,0.009,-7.532,15.794
2012-08-05,0.089,0.08,0.0,-9.149,15.373
2012-08-06,0.09,0.079,0.0,-10.092,15.457
2012-08-07,0.09,0.078,0.001,-11.481,15.226
2012-08-08,0.09,0.077,0.001,-9.399,15.715
2012-08-09,0.089,0.077,0.001,-11.248,15.536
2012-08-10,0.089,0.076,0.001,-9.879,15.864
2012-08-11,0.087,0.076,0.0,-8.68,15.855
2012-08-12,0.087,0.075,0.078,-7.486,15.288
2012-08-13,0.086,0.074,0.002,-7.154,14.366
2012-08-14,0.086,0.073,0.0,-5.184,15.1
2012-08-15,0.084,0.073,0.03,-9.802,15.51
2012-08-16,0.084,0.072,0.08,-7.131,14.447
2012-08-17,0.083,0.072,0.021,-5.358,14.988
2012-08-18,0.082,0.071,0.075,-9.024,14.638
2012-08-19,0.08,0.071,0.018,-4.965,13.913
2012-08-20,0.08,0.071,0.0,-8.194,14.37
2012-08-21,0.079,0.07,0.001,-8.544,14.942
2012-08-22,0.079,0.07,0.0,-5.516,15.097
2012-08-23,0.077,0.07,0.11,-4.84,16.476
2012-08-24,0.079,0.069,0.206,-4.714,16.127
2012-08-25,0.077,0.069,0.653,-1.977,13.759
2012-08-26,0.079,0.07,0.014,0.426,14.672
2012-08-27,0.077,0.073,0.057,-1.491,15.673
2012-08-28,0.076,0.076,0.004,-3.96,15.7
2012-08-29,0.076,0.078,0.0,-7.582,14.788
2012-08-30,,0.077,0.0,-11.817,15.067
2012-08-31,,0.076,0.017,-8.795,15.638
2012-09-01,0.074,0.065,0.001,-8.367,15.693
2012-09-02,0.076,0.061,0.026,-6.772,15.493
2012-09-03,0.073,0.06,0.064,-5.59,15.365
2012-09-04,0.073,0.058,0.013,-5.111,15.839
2012-09-05,0.072,0.057,0.004,-5.605,16.544
2012-09-06,0.072,0.056,0.019,-5.218,16.993
2012-09-07,0.071,0.055,0.322,-4.108,17.429
2012-09-08,0.07,0.054,0.073,-4.138,17.207
2012-09-09,0.069,0.053,0.207,-3.835,14.4
2012-09-10,0.069,0.053,0.056,-4.239,17.037
2012-09-11,0.068,0.053,0.073,-4.285,17.176
2012-09-12,0.068,0.054,0.131,-5.166,17.394
2012-09-13,0.068,0.054,0.018,-4.19,13.454
2012-09-14,0.066,0.055,0.029,-4.579,13.172
2012-09-15,0.066,0.055,0.25,-2.689,15.145
2012-09-16,0.066,0.056,0.105,-3.313,15.858
2012-09-17,0.065,0.058,0.076,-2.728,16.402
2012-09-18,0.061,0.059,0.0,-2.004,16.795
2012-09-19,0.055,0.06,0.114,-5.277,17.595
2012-09-20,0.054,0.06,0.215,-3.166,17.656
2012-09-21,0.046,0.059,0.004,-6.306,17.218
2012-09-22,0.054,0.058,0.376,-4.084,16.981
2012-09-23,0.054,0.057,0.177,-2.778,16.337
2012-09-24,0.061,0.055,0.677,-2.743,16.819
2012-09-25,0.06,0.054,1.513,-3.347,15.66
2012-09-26,0.059,0.054,2.836,-0.009,12.77
2012-09-27,0.059,0.055,2.563,-0.027,13.863
2012-09-28,0.055,0.06,2.568,-0.584,14.377
2012-09-29,0.053,0.07,0.846,-2.498,15.043
2012-09-30,0.053,0.076,1.039,-2.773,15.462
2012-10-01,0.056,0.069,0.674,-0.29,16.143
2012-10-02,0.055,0.07,0.031,-2.986,16.048
2012-10-03,0.054,0.07,0.179,-3.321,16.741
2012-10-04,0.055,0.069,1.2,-1.034,16.736
2012-10-05,0.054,0.066,0.11,-1.641,15.897
2012-10-06,0.057,0.063,1.635,-1.516,15.602
2012-10-07,0.053,0.059,2.434,-1.218,15.161
2012-10-08,0.051,0.057,6.563,1.535,13.094
2012-10-09,0.052,0.056,1.075,0.075,16.388
2012-10-10,0.051,0.058,2.383,0.107,17.488
2012-10-11,0.051,0.063,0.871,-0.429,15.269
2012-10-12,0.051,0.067,0.715,-2.353,15.665
2012-10-13,0.05,0.067,0.434,-1.29,16.352
2012-10-14,0.049,0.066,0.749,0.439,17.885
2012-10-15,0.05,0.063,0.394,0.54,18.433
2012-10-16,0.052,0.059,0.481,-2.09,18.332
2012-10-17,0.049,0.056,0.227,-1.785,16.182
2012-10-18,0.049,0.054,0.677,-1.538,17.197
2012-10-19,0.049,0.052,0.037,-1.536,17.872
2012-10-20,0.048,0.049,0.271,-0.625,17.283
2012-10-21,0.048,0.047,1.898,-2.028,17.817
2012-10-22,0.047,0.047,0.87,-0.937,17.54
2012-10-23,0.047,0.048,0.87,-2.287,18.643
2012-10-24,0.047,0.051,0.56,-0.625,16.581
2012-10-25,0.046,0.051,1.139,1.241,16.717
2012-10-26,0.046,0.051,0.923,1.114,16.716
2012-10-27,0.044,0.053,3.367,1.445,15.929
2012-10-28,0.043,0.057,0.559,1.415,16.425
2012-10-29,0.041,0.066,1.624,2.027,16.717
2012-10-30,0.042,0.077,0.769,1.174,15.859
2012-10-31,0.041,0.088,2.239,0.453,15.63
2012-11-01,0.041,0.091,5.268,1.894,14.978
2012-11-02,0.043,0.106,1.914,1.51,15.915
2012-11-03,0.045,0.12,1.369,1.367,14.838
2012-11-04,0.043,0.131,2.965,2.079,14.312
2012-11-05,0.043,0.133,2.173,2.458,14.486
2012-11-06,0.046,0.128,2.737,2.116,14.983
2012-11-07,0.046,0.123,1.267,0.341,15.804
2012-11-08,0.043,0.116,0.507,-0.123,16.83
2012-11-09,0.044,0.107,0.761,-1.096,18.734
2012-11-10,0.045,0.096,0.19,-0.515,18.626
2012-11-11,0.051,0.086,0.212,-1.835,18.149
2012-11-12,0.046,0.078,0.36,-0.736,17.092
2012-11-13,0.044,0.07,0.31,-0.417,17.741
2012-11-14,0.043,0.061,0.404,0.743,18.053
2012-11-15,0.042,0.054,0.533,1.703,16.629
2012-11-16,0.041,0.05,3.709,-0.129,15.053
2012-11-17,0.04,0.046,3.274,1.036,14.686
2012-11-18,0.039,0.05,1.501,1.217,14.554
2012-11-19,0.036,0.059,3.942,1.566,15.748
2012-11-20,0.039,0.074,3.752,2.551,14.983
2012-11-21,0.041,0.088,2.995,2.268,15.62
2012-11-22,0.037,0.105,0.255,-0.328,17.569
2012-11-23,0.042,0.124,0.434,-0.64,17.617
2012-11-24,0.052,0.133,0.574,0.793,17.087
2012-11-25,0.052,0.124,1.226,1.632,16.144
2012-11-26,0.051,0.109,2.118,-0.206,17.872
2012-11-27,0.044,0.093,1.297,0.133,19.021
2012-11-28,0.043,0.083,1.116,-0.293,18.248
2012-11-29,0.042,0.074,1.034,1.283,15.714
2012-11-30,0.038,0.065,4.208,1.208,15.679
2012-12-01,0.057,0.056,0.654,1.926,15.277
2012-12-02,0.055,0.054,4.597,0.807,14.938
2012-12-03,0.058,0.056,3.451,2.341,14.718
2012-12-04,0.057,0.061,3.347,3.0,14.991
2012-12-05,0.054,0.071,7.432,3.168,13.017
2012-12-06,0.054,0.088,2.52,2.138,13.959
2012-12-07,0.057,0.119,2.564,2.652,14.621
2012-12-08,0.062,0.177,4.042,2.18,14.391
2012-12-09,0.066,0.22,6.986,3.113,13.553
2012-12-10,0.077,0.257,5.189,3.45,13.679
2012-12-11,0.085,0.284,4.954,3.501,14.531
2012-12-12,0.089,0.311,8.122,3.352,13.952
2012-12-13,0.112,0.334,10.35,2.7,12.202
2012-12-14,0.134,0.375,8.416,2.175,12.595
2012-12-15,0.197,0.45,4.605,2.604,13.691
2012-12-16,0.327,0.537,9.681,3.233,12.834
2012-12-17,0.479,0.618,5.991,2.989,13.131
2012-12-18,0.621,0.747,9.598,2.729,12.91
2012-12-19,0.734,0.902,6.582,2.371,13.184
2012-12-20,0.701,1.103,2.143,2.175,14.924
2012-12-21,0.634,1.377,3.155,2.052,13.826
2012-12-22,0.754,1.601,4.321,2.89,11.386
2012-12-23,0.6,1.595,4.251,2.466,13.453
2012-12-24,0.5,1.421,3.089,2.86,14.822
2012-12-25,0.465,1.325,7.316,2.907,14.349
2012-12-26,0.46,1.298,11.061,2.311,12.903
2012-12-27,0.459,1.316,5.005,1.927,13.887
2012-12-28,0.626,1.371,8.344,1.874,13.491
2012-12-29,1.016,1.476,5.342,2.32,12.156
2012-12-30,1.114,1.553,1.574,1.149,13.146
2012-12-31,1.11,1.556,3.83,1.977,13.753
2013-01-01,1.106,1.476,4.965,1.599,14.953
2013-01-02,0.937,1.312,2.124,2.179,13.329
2013-01-03,0.76,1.174,2.656,1.719,14.151
2013-01-04,0.767,1.028,9.371,2.639,14.656
2013-01-05,0.742,0.886,5.73,2.096,11.897
2013-01-06,0.744,0.791,4.153,2.985,13.405
2013-01-07,1.039,0.815,1.516,1.502,14.492
2013-01-08,1.12,0.881,4.36,2.493,13.69
2013-01-09,1.014,0.917,4.125,2.306,14.149
2013-01-10,0.817,0.909,5.869,2.476,13.875
2013-01-11,0.708,0.899,9.129,3.406,12.713
2013-01-12,0.657,0.937,6.634,3.396,13.814
2013-01-13,0.933,1.083,5.167,2.742,13.424
2013-01-14,1.271,1.223,0.994,2.955,13.562
2013-01-15,1.556,1.336,6.55,3.366,14.364
2013-01-16,1.419,1.373,9.672,3.267,12.646
2013-01-17,1.196,1.371,4.531,2.422,11.342
2013-01-18,1.487,1.449,6.312,2.702,13.054
2013-01-19,1.725,1.651,8.58,2.787,12.996
2013-01-20,1.812,1.915,3.53,2.191,14.388
2013-01-21,2.073,2.106,7.316,2.417,13.46
2013-01-22,1.91,2.243,4.115,1.666,12.069
2013-01-23,1.757,2.301,0.894,2.506,13.689
2013-01-24,1.904,2.204,6.804,2.238,13.984
2013-01-25,1.601,2.102,3.558,1.043,15.094
2013-01-26,1.584,2.01,4.714,1.006,14.852
2013-01-27,1.641,1.908,1.106,2.026,14.594
2013-01-28,1.464,1.849,2.206,2.11,15.13
2013-01-29,1.535,1.759,4.477,3.012,14.613
2013-01-30,1.643,1.691,3.753,3.391,13.819
2013-01-31,1.582,1.671,10.026,3.058,14.308
2013-02-01,1.975,1.563,6.552,3.091,13.615
2013-02-02,2.203,1.579,2.887,3.033,13.808
2013-02-03,2.325,1.628,2.147,3.106,12.146
2013-02-04,2.443,1.705,4.439,3.311,13.247
2013-02-05,2.472,1.745,3.994,3.357,13.193
2013-02-06,2.384,1.773,6.916,3.597,13.001
2013-02-07,2.231,1.832,8.622,3.993,13.255
2013-02-08,2.174,1.909,10.029,3.261,13.022
2013-02-09,2.321,2.025,7.207,2.359,12.95
2013-02-10,2.535,2.149,7.318,3.196,13.017
2013-02-11,2.551,2.275,1.926,2.336,13.746
2013-02-12,2.435,2.325,0.931,1.152,13.721
2013-02-13,2.315,2.325,4.59,2.307,13.293
2013-02-14,2.095,2.267,6.529,2.573,12.967
2013-02-15,1.948,2.173,5.972,2.713,12.361
2013-02-16,2.115,2.092,4.528,3.01,13.542
2013-02-17,2.164,2.048,1.832,2.604,14.068
2013-02-18,2.187,2.034,1.64,1.807,14.044
2013-02-19,2.103,2.013,4.151,3.116,13.869
2013-02-20,1.853,1.969,7.752,3.329,13.68
2013-02-21,1.755,1.932,7.607,3.751,13.773
2013-02-22,1.961,1.915,4.486,3.562,12.092
2013-02-23,1.942,1.962,2.048,3.568,13.891
2013-02-24,2.01,2.053,1.316,3.118,16.161
2013-02-25,1.771,2.103,1.694,3.592,15.27
2013-02-26,1.57,2.096,3.644,2.794,14.28
2013-02-27,1.395,2.021,7.942,3.21,14.117
2013-02-28,1.421,1.938,5.155,3.776,13.104
2013-03-01,1.735,1.795,4.284,3.501,14.208
2013-03-02,1.953,1.84,2.803,3.128,14.305
2013-03-03,1.845,1.901,4.107,3.477,14.134
2013-03-04,1.708,1.966,4.88,3.247,14.378
2013-03-05,1.489,1.999,9.294,2.947,14.337
2013-03-06,1.371,2.014,6.495,2.544,15.093
2013-03-07,1.686,2.058,3.521,2.911,11.999
2013-03-08,1.735,2.095,6.157,1.628,13.687
2013-03-09,1.674,2.115,6.12,2.528,14.37
2013-03-10,1.698,2.17,5.464,3.628,14.385
2013-03-11,1.767,2.21,9.962,3.853,14.431
2013-03-12,1.816,2.267,5.791,2.573,14.94
2013-03-13,2.152,2.325,4.541,3.608,14.547
2013-03-14,1.898,2.364,5.335,2.23,14.425
2013-03-15,1.68,2.334,6.487,3.268,12.945
2013-03-16,1.635,2.28,11.217,3.057,13.081
2013-03-17,1.725,2.243,8.846,3.33,13.935
2013-03-18,1.839,2.239,3.139,3.392,14.985
2013-03-19,1.889,2.264,0.517,1.372,15.496
2013-03-20,1.828,2.281,0.556,-0.673,15.455
2013-03-21,1.546,2.259,0.164,-1.051,15.577
2013-03-22,1.393,2.173,0.093,0.831,14.477
2013-03-23,1.102,2.01,0.565,1.739,16.423
2013-03-24,0.994,1.83,0.031,-0.307,15.836
2013-03-25,0.886,1.611,0.44,-0.237,15.065
2013-03-26,0.791,1.409,2.351,0.443,15.117
2013-03-27,0.732,1.218,1.363,2.149,14.089
2013-03-28,0.714,1.108,2.471,2.424,13.273
2013-03-29,0.732,1.058,0.767,2.097,14.008
2013-03-30,0.785,1.048,0.89,2.201,15.487
2013-03-31,0.886,1.039,0.556,2.187,16.287
2013-04-01,0.793,0.937,5.186,0.707,16.136
2013-04-02,0.747,0.882,4.379,1.581,14.762
2013-04-03,0.73,0.858,2.832,1.874,15.491
2013-04-04,0.697,0.858,1.658,1.714,13.509
2013-04-05,0.687,0.875,1.49,-0.328,15.119
2013-04-06,0.681,0.88,2.014,0.461,14.521
2013-04-07,0.714,0.86,1.291,-0.129,14.309
2013-04-08,0.695,0.822,1.306,1.222,15.225
2013-04-09,0.694,0.782,0.079,0.209,15.174
2013-04-10,0.703,0.733,0.82,-1.795,15.825
2013-04-11,0.656,0.699,0.043,-1.377,15.572
2013-04-12,0.62,0.646,0.829,-1.548,15.99
2013-04-13,0.59,0.597,1.222,-2.532,15.793
2013-04-14,0.563,0.553,0.022,-0.965,15.347
2013-04-15,0.535,0.508,1.059,-1.622,16.168
2013-04-16,0.533,0.476,0.429,0.025,15.12
2013-04-17,0.529,0.447,2.875,-0.668,13.845
2013-04-18,0.51,0.437,0.536,-1.297,13.78
2013-04-19,0.53,0.434,0.293,-1.696,13.731
2013-04-20,0.543,0.442,0.09,-3.179,14.29
2013-04-21,0.535,0.444,0.054,-3.655,14.672
2013-04-22,0.512,0.435,0.002,-2.978,15.298
2013-04-23,0.496,0.405,0.0,-3.607,14.662
2013-04-24,0.48,0.383,0.0,-4.286,15.155
2013-04-25,0.475,0.354,0.0,-4.683,16.485
2013-04-26,0.459,0.33,0.085,-3.924,16.665
2013-04-27,0.45,0.3,0.003,-4.645,16.416
2013-04-28,0.441,0.283,0.008,-4.713,16.402
2013-04-29,0.441,0.268,0.567,-3.787,16.004
2013-04-30,0.425,0.26,0.095,-3.602,16.355
2013-05-01,0.422,0.252,2.676,-2.15,15.248
2013-05-02,0.412,0.262,1.207,0.527,15.308
2013-05-03,0.415,0.294,2.352,-1.052,14.928
2013-05-04,0.425,0.346,1.383,-1.714,16.007
2013-05-05,0.422,0.388,0.415,-2.685,14.688
2013-05-06,0.426,0.405,0.107,-2.098,15.475
2013-05-07,0.411,0.393,0.002,-2.923,15.276
2013-05-08,0.405,0.37,0.0,-3.746,16.576
2013-05-09,0.392,0.336,0.0,-4.264,16.863
2013-05-10,0.386,0.3,0.051,-4.212,16.724
2013-05-11,0.381,0.271,0.196,-3.507,16.439
2013-05-12,0.379,0.247,0.306,-0.54,15.341
2013-05-13,0.371,0.229,0.375,-2.668,15.162
2013-05-14,0.368,0.214,0.386,-2.763,15.177
2013-05-15,0.356,0.204,2.01,-0.297,13.774
2013-05-16,0.332,0.203,2.904,0.405,13.016
2013-05-17,0.327,0.214,2.464,0.714,11.542
2013-05-18,0.346,0.246,1.399,0.08,10.825
2013-05-19,0.365,0.298,0.851,-0.258,12.863
2013-05-20,0.374,0.375,0.44,-2.707,13.7
2013-05-21,0.369,0.46,0.166,-4.15,15.823
2013-05-22,0.372,0.515,0.096,-4.263,16.228
2013-05-23,0.366,0.514,0.673,-2.56,16.013
2013-05-24,0.368,0.472,1.438,-0.713,15.482
2013-05-25,0.366,0.402,0.669,-1.473,15.002
2013-05-26,0.362,0.352,0.076,-4.717,15.182
2013-05-27,0.361,0.308,0.071,-5.545,14.955
2013-05-28,0.355,0.28,0.0,-7.763,14.637
2013-05-29,0.349,0.251,0.001,-7.366,14.158
2013-05-30,0.345,0.226,0.311,-7.757,14.37
2013-05-31,0.339,0.204,0.06,-6.89,13.574
2013-06-01,0.334,0.188,0.0,-8.328,13.771
2013-06-02,0.331,0.174,0.032,-6.648,14.642
2013-06-03,0.331,0.164,0.042,-6.025,14.504
2013-06-04,0.327,0.159,0.007,-4.183,14.394
2013-06-05,0.329,0.154,0.028,-5.622,13.366
2013-06-06,0.331,0.152,1.192,-2.209,10.18
2013-06-07,0.312,0.152,1.013,-3.001,12.103
2013-06-08,0.312,0.162,0.26,-3.034,12.688
2013-06-09,0.309,0.197,0.42,-3.911,13.259
2013-06-10,0.321,0.238,0.43,-3.899,12.985
2013-06-11,0.324,0.265,0.527,-4.016,12.04
2013-06-12,0.321,0.272,0.953,-0.627,11.784
2013-06-13,0.322,0.267,0.672,-0.21,11.766
2013-06-14,0.308,0.264,0.228,-3.965,13.618
2013-06-15,0.314,0.272,0.116,-5.878,14.195
2013-06-16,0.321,0.282,0.167,-7.15,14.452
2013-06-17,0.311,0.283,0.362,-7.521,13.753
2013-06-18,0.307,0.27,0.134,-3.152,13.691
2013-06-19,0.301,0.246,0.306,-0.729,13.409
2013-06-20,0.294,0.217,0.154,-4.916,13.648
2013-06-21,0.298,0.191,0.187,-6.114,13.789
2013-06-22,0.294,0.173,0.48,-4.525,13.031
2013-06-23,0.289,0.159,0.228,-4.442,12.99
2013-06-24,0.288,0.15,0.836,-5.166,13.987
2013-06-25,0.282,0.142,0.579,-1.371,14.049
2013-06-26,0.289,0.14,0.013,-6.284,13.556
2013-06-27,0.28,0.139,0.0,-10.243,14.437
2013-06-28,0.281,0.14,0.0,-10.113,14.256
2013-06-29,0.278,0.137,0.0,-9.395,14.716
2013-06-30,0.28,0.132,0.019,-8.093,14.12
2013-07-01,0.277,0.132,0.111,-5.292,13.916
2013-07-02,0.284,0.123,0.13,-2.201,13.032
2013-07-03,0.275,0.115,0.062,-3.032,13.35
2013-07-04,0.277,0.112,0.265,-5.298,13.071
2013-07-05,0.275,0.11,0.088,-3.399,12.593
2013-07-06,0.275,0.109,0.0,-4.293,13.395
2013-07-07,0.272,0.109,0.325,-5.369,13.723
2013-07-08,0.27,0.11,0.001,-7.459,12.778
2013-07-09,0.267,0.109,0.0,-6.481,14.635
2013-07-10,0.27,0.106,0.0,-6.673,14.446
2013-07-11,0.265,0.104,0.0,-6.363,14.828
2013-07-12,0.262,0.102,0.004,-7.052,14.538
2013-07-13,0.258,0.099,0.179,-6.198,14.103
2013-07-14,0.255,0.096,0.495,-3.899,12.99
2013-07-15,0.264,0.097,0.501,-3.193,10.293
2013-07-16,0.26,0.102,0.088,-4.442,12.941
2013-07-17,0.261,0.113,0.001,-6.705,13.168
2013-07-18,0.265,0.132,0.133,-3.557,11.843
2013-07-19,0.248,0.143,0.041,-4.551,12.286
2013-07-20,0.248,0.147,0.001,-4.352,12.755
2013-07-21,0.247,0.145,0.052,-6.71,13.95
2013-07-22,0.237,0.14,0.225,-4.961,13.998
2013-07-23,0.238,0.133,0.0,-6.086,13.566
2013-07-24,0.24,0.121,0.001,-6.714,14.119
2013-07-25,0.24,0.111,0.0,-5.056,14.077
2013-07-26,0.234,0.103,0.0,-7.265,14.519
2013-07-27,0.233,0.097,0.006,-7.358,15.061
2013-07-28,0.23,0.092,0.0,-7.623,15.02
2013-07-29,0.231,0.089,0.001,-9.165,15.565
2013-07-30,0.227,0.086,0.001,-8.735,15.674
2013-07-31,0.225,0.085,0.0,-8.623,15.524
2013-08-01,0.22,0.077,0.266,-6.914,15.099
2013-08-02,0.215,0.077,0.062,-5.812,14.95
2013-08-03,0.214,0.076,0.133,-3.121,14.712
2013-08-04,0.207,0.075,0.09,-6.641,15.972
2013-08-05,0.208,0.075,0.051,-4.258,15.604
2013-08-06,0.204,0.074,0.039,-3.438,15.842
2013-08-07,0.2,0.074,0.033,-4.973,14.857
2013-08-08,0.198,0.074,0.97,-5.188,14.426
2013-08-09,0.194,0.074,0.676,-4.718,14.654
2013-08-10,0.201,0.074,0.003,-3.547,13.501
2013-08-11,0.197,0.074,0.0,-7.282,13.705
2013-08-12,0.154,0.074,0.053,-9.272,15.259
2013-08-13,0.153,0.075,0.34,-8.653,16.179
2013-08-14,0.153,0.074,0.128,-6.663,15.003
2013-08-15,0.15,0.074,0.003,-5.058,15.49
2013-08-16,0.15,0.073,0.012,-6.888,16.588
2013-08-17,0.148,0.072,0.003,-6.39,16.7
2013-08-18,0.146,0.072,0.0,-7.323,15.967
2013-08-19,0.147,0.071,0.0,-8.949,16.709
2013-08-20,0.146,0.07,0.115,-9.109,16.527
2013-08-21,0.148,0.069,0.132,-7.62,17.124
2013-08-22,0.148,0.069,0.362,-5.664,16.138
2013-08-23,0.14,0.068,0.94,-2.846,13.736
2013-08-24,0.144,0.068,4.495,-1.07,9.236
2013-08-25,0.142,0.071,0.543,-0.479,10.377
2013-08-26,0.141,0.078,0.001,-8.24,12.489
2013-08-27,0.142,0.089,1.342,-6.069,12.78
2013-08-28,0.14,0.101,1.42,-1.996,11.1
2013-08-29,0.141,0.11,0.042,-3.253,11.546
2013-08-30,0.139,0.119,0.038,-5.847,13.86
2013-08-31,0.138,0.129,0.007,-6.026,15.27
2013-09-01,0.07,0.088,0.007,-4.143,15.285
2013-09-02,0.068,0.087,0.0,-9.35,13.983
2013-09-03,0.068,0.083,0.022,-9.153,15.111
2013-09-04,0.067,0.079,0.014,-7.68,14.706
2013-09-05,0.066,0.074,0.021,-7.188,15.481
2013-09-06,0.066,0.071,0.002,-5.634,16.122
2013-09-07,0.065,0.067,0.54,-6.459,16.335
2013-09-08,0.067,0.063,0.315,-6.83,15.909
2013-09-09,0.067,0.06,0.217,-4.571,13.945
2013-09-10,0.066,0.058,0.036,-4.965,14.42
2013-09-11,0.065,0.058,0.081,-4.501,15.845
2013-09-12,0.065,0.057,0.088,-5.019,16.1
2013-09-13,0.064,0.056,0.287,-4.228,15.608
2013-09-14,0.064,0.056,0.374,-3.485,16.206
2013-09-15,0.063,0.056,0.371,-3.355,16.52
2013-09-16,0.063,0.056,0.076,-3.138,17.476
2013-09-17,0.062,0.056,0.216,-5.184,17.421
2013-09-18,0.061,0.057,0.298,-4.017,16.844
2013-09-19,0.06,0.057,0.678,-1.551,15.639
2013-09-20,0.06,0.057,0.227,-2.955,15.846
2013-09-21,0.059,0.058,0.588,-2.571,16.991
2013-09-22,0.059,0.059,0.497,-3.157,18.038
2013-09-23,0.058,0.06,0.571,-2.052,17.388
2013-09-24,0.058,0.061,2.088,-0.787,16.996
2013-09-25,0.056,0.064,1.064,-1.739,16.662
2013-09-26,0.056,0.068,0.065,-3.831,17.366
2013-09-27,0.056,0.072,0.141,-4.828,17.944
2013-09-28,0.055,0.074,0.065,-4.2,16.748
2013-09-29,0.055,0.074,0.281,-3.029,16.619
2013-09-30,0.054,0.072,0.254,-3.383,16.101
2013-10-01,0.054,0.058,0.011,-1.446,16.297
2013-10-02,0.053,0.056,0.004,-0.841,16.111
2013-10-03,0.053,0.054,0.121,-2.209,17.802
2013-10-04,0.052,0.052,0.829,-1.053,17.711
